NAME,     lat,    lon,    alt,    trk,     gs,     vs,     time
unitless,   [deg],    [deg],   [ft],    [deg],   [kn],   [fpm],  [s]
Intruder1  0.2786, 0.1535, 6200.0000, 270.0000, 90.0000, 0.0000, 11.0
Ownship  0.0083, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 12.0
Intruder0  0.3078, -0.1622, 5600.0000, 135.0000, 212.1320, 0.0000, 12.0
Intruder1  0.2786, 0.1530, 6200.0000, 270.0000, 90.0000, 0.0000, 12.0
Ownship  0.0090, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 13.0
Intruder0  0.3071, -0.1615, 5600.0000, 135.0000, 212.1320, 0.0000, 13.0
Intruder1  0.2786, 0.1526, 6200.0000, 270.0000, 90.0000, 0.0000, 13.0
Ownship  0.0097, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 14.0
Intruder0  0.3064, -0.1608, 5600.0000, 135.0000, 212.1320, 0.0000, 14.0
Intruder1  0.2786, 0.1522, 6200.0000, 270.0000, 90.0000, 0.0000, 14.0
Ownship  0.0104, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 15.0
Intruder0  0.3057, -0.1601, 5600.0000, 135.0000, 212.1320, 0.0000, 15.0
Intruder1  0.2786, 0.1518, 6200.0000, 270.0000, 90.0000, 0.0000, 15.0
Ownship  0.0111, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 16.0
Intruder0  0.3050, -0.1594, 5600.0000, 135.0000, 212.1320, 0.0000, 16.0
Intruder1  0.2786, 0.1514, 6200.0000, 270.0000, 90.0000, 0.0000, 16.0
Ownship  0.0118, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 17.0
Intruder0  0.3043, -0.1587, 5600.0000, 135.0000, 212.1320, 0.0000, 17.0
Intruder1  0.2786, 0.1510, 6200.0000, 270.0000, 90.0000, 0.0000, 17.0
Ownship  0.0125, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 18.0
Intruder0  0.3036, -0.1580, 5600.0000, 135.0000, 212.1320, 0.0000, 18.0
Intruder1  0.2786, 0.1505, 6200.0000, 270.0000, 90.0000, 0.0000, 18.0
Ownship  0.0132, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 19.0
Intruder0  0.3029, -0.1573, 5600.0000, 135.0000, 212.1320, 0.0000, 19.0
Intruder1  0.2786, 0.1501, 6200.0000, 270.0000, 90.0000, 0.0000, 19.0
Ownship  0.0139, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 20.0
Intruder0  0.3022, -0.1566, 5600.0000, 135.0000, 212.1320, 0.0000, 20.0
Intruder1  0.2786, 0.1497, 6200.0000, 270.0000, 90.0000, 0.0000, 20.0
Ownship  0.0146, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 21.0
Intruder0  0.3015, -0.1559, 5600.0000, 135.0000, 212.1320, 0.0000, 21.0
Intruder1  0.2786, 0.1493, 6200.0000, 270.0000, 90.0000, 0.0000, 21.0
Ownship  0.0153, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 22.0
Intruder0  0.3008, -0.1552, 5600.0000, 135.0000, 212.1320, 0.0000, 22.0
Intruder1  0.2786, 0.1489, 6200.0000, 270.0000, 90.0000, 0.0000, 22.0
Ownship  0.0160, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 23.0
Intruder0  0.3001, -0.1546, 5600.0000, 135.0000, 212.1320, 0.0000, 23.0
Intruder1  0.2786, 0.1485, 6200.0000, 270.0000, 90.0000, 0.0000, 23.0
Ownship  0.0167, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 24.0
Intruder0  0.2994, -0.1539, 5600.0000, 135.0000, 212.1320, 0.0000, 24.0
Intruder1  0.2786, 0.1480, 6200.0000, 270.0000, 90.0000, 0.0000, 24.0
Ownship  0.0174, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 25.0
Intruder0  0.2987, -0.1532, 5600.0000, 135.0000, 212.1320, 0.0000, 25.0
Intruder1  0.2786, 0.1476, 6200.0000, 270.0000, 90.0000, 0.0000, 25.0
Ownship  0.0181, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 26.0
Intruder0  0.2980, -0.1525, 5600.0000, 135.0000, 212.1320, 0.0000, 26.0
Intruder1  0.2786, 0.1472, 6200.0000, 270.0000, 90.0000, 0.0000, 26.0
Ownship  0.0188, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 27.0
Intruder0  0.2973, -0.1518, 5600.0000, 135.0000, 212.1320, 0.0000, 27.0
Intruder1  0.2786, 0.1468, 6200.0000, 270.0000, 90.0000, 0.0000, 27.0
Ownship  0.0194, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 28.0
Intruder0  0.2967, -0.1511, 5600.0000, 135.0000, 212.1320, 0.0000, 28.0
Intruder1  0.2786, 0.1464, 6200.0000, 270.0000, 90.0000, 0.0000, 28.0
Ownship  0.0201, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 29.0
Intruder0  0.2960, -0.1504, 5600.0000, 135.0000, 212.1320, 0.0000, 29.0
Intruder1  0.2786, 0.1460, 6200.0000, 270.0000, 90.0000, 0.0000, 29.0
Ownship  0.0208, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 30.0
Intruder0  0.2953, -0.1497, 5600.0000, 135.0000, 212.1320, 0.0000, 30.0
Intruder1  0.2786, 0.1455, 6200.0000, 270.0000, 90.0000, 0.0000, 30.0
Ownship  0.0215, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 31.0
Intruder0  0.2946, -0.1490, 5600.0000, 135.0000, 212.1320, 0.0000, 31.0
Intruder1  0.2786, 0.1451, 6200.0000, 270.0000, 90.0000, 0.0000, 31.0
Ownship  0.0222, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 32.0
Intruder0  0.2939, -0.1483, 5600.0000, 135.0000, 212.1320, 0.0000, 32.0
Intruder1  0.2786, 0.1447, 6200.0000, 270.0000, 90.0000, 0.0000, 32.0
Ownship  0.0229, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 33.0
Intruder0  0.2932, -0.1476, 5600.0000, 135.0000, 212.1320, 0.0000, 33.0
Intruder1  0.2786, 0.1443, 6200.0000, 270.0000, 90.0000, 0.0000, 33.0
Ownship  0.0236, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 34.0
Intruder0  0.2925, -0.1469, 5600.0000, 135.0000, 212.1320, 0.0000, 34.0
Intruder1  0.2786, 0.1439, 6200.0000, 270.0000, 90.0000, 0.0000, 34.0
Ownship  0.0243, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 35.0
Intruder0  0.2918, -0.1462, 5600.0000, 135.0000, 212.1320, 0.0000, 35.0
Intruder1  0.2786, 0.1435, 6200.0000, 270.0000, 90.0000, 0.0000, 35.0
Ownship  0.0250, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 36.0
Intruder0  0.2911, -0.1455, 5600.0000, 135.0000, 212.1320, 0.0000, 36.0
Intruder1  0.2786, 0.1430, 6200.0000, 270.0000, 90.0000, 0.0000, 36.0
Ownship  0.0257, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 37.0
Intruder0  0.2904, -0.1448, 5600.0000, 135.0000, 212.1320, 0.0000, 37.0
Intruder1  0.2786, 0.1426, 6200.0000, 270.0000, 90.0000, 0.0000, 37.0
Ownship  0.0264, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 38.0
Intruder0  0.2897, -0.1441, 5600.0000, 135.0000, 212.1320, 0.0000, 38.0
Intruder1  0.2786, 0.1422, 6200.0000, 270.0000, 90.0000, 0.0000, 38.0
Ownship  0.0271, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 39.0
Intruder0  0.2890, -0.1434, 5600.0000, 135.0000, 212.1320, 0.0000, 39.0
Intruder1  0.2786, 0.1418, 6200.0000, 270.0000, 90.0000, 0.0000, 39.0
Ownship  0.0278, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 40.0
Intruder0  0.2883, -0.1427, 5600.0000, 135.0000, 212.1320, 0.0000, 40.0
Intruder1  0.2786, 0.1414, 6200.0000, 270.0000, 90.0000, 0.0000, 40.0
Ownship  0.0285, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 41.0
Intruder0  0.2876, -0.1421, 5600.0000, 135.0000, 212.1320, 0.0000, 41.0
Intruder1  0.2786, 0.1410, 6200.0000, 270.0000, 90.0000, 0.0000, 41.0
Ownship  0.0292, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 42.0
Intruder0  0.2869, -0.1414, 5600.0000, 135.0000, 212.1320, 0.0000, 42.0
Intruder1  0.2786, 0.1405, 6200.0000, 270.0000, 90.0000, 0.0000, 42.0
Ownship  0.0299, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 43.0
Intruder0  0.2862, -0.1407, 5600.0000, 135.0000, 212.1320, 0.0000, 43.0
Intruder1  0.2786, 0.1401, 6200.0000, 270.0000, 90.0000, 0.0000, 43.0
Ownship  0.0306, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 44.0
Intruder0  0.2855, -0.1400, 5600.0000, 135.0000, 212.1320, 0.0000, 44.0
Intruder1  0.2786, 0.1397, 6200.0000, 270.0000, 90.0000, 0.0000, 44.0
Ownship  0.0312, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 45.0
Intruder0  0.2848, -0.1393, 5600.0000, 135.0000, 212.1320, 0.0000, 45.0
Intruder1  0.2786, 0.1393, 6200.0000, 270.0000, 90.0000, 0.0000, 45.0
Ownship  0.0319, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 46.0
Intruder0  0.2842, -0.1386, 5600.0000, 135.0000, 212.1320, 0.0000, 46.0
Intruder1  0.2786, 0.1389, 6200.0000, 270.0000, 90.0000, 0.0000, 46.0
Ownship  0.0326, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 47.0
Intruder0  0.2835, -0.1379, 5600.0000, 135.0000, 212.1320, 0.0000, 47.0
Intruder1  0.2786, 0.1385, 6200.0000, 270.0000, 90.0000, 0.0000, 47.0
Ownship  0.0333, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 48.0
Intruder0  0.2828, -0.1372, 5600.0000, 135.0000, 212.1320, 0.0000, 48.0
Intruder1  0.2786, 0.1380, 6200.0000, 270.0000, 90.0000, 0.0000, 48.0
Ownship  0.0340, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 49.0
Intruder0  0.2821, -0.1365, 5600.0000, 135.0000, 212.1320, 0.0000, 49.0
Intruder1  0.2786, 0.1376, 6200.0000, 270.0000, 90.0000, 0.0000, 49.0
Ownship  0.0347, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 50.0
Intruder0  0.2814, -0.1358, 5600.0000, 135.0000, 212.1320, 0.0000, 50.0
Intruder1  0.2786, 0.1372, 6200.0000, 270.0000, 90.0000, 0.0000, 50.0
Ownship  0.0354, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 51.0
Intruder0  0.2807, -0.1351, 5600.0000, 135.0000, 212.1320, 0.0000, 51.0
Intruder1  0.2786, 0.1368, 6200.0000, 270.0000, 90.0000, 0.0000, 51.0
Ownship  0.0361, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 52.0
Intruder0  0.2800, -0.1344, 5600.0000, 135.0000, 212.1320, 0.0000, 52.0
Intruder1  0.2786, 0.1364, 6200.0000, 270.0000, 90.0000, 0.0000, 52.0
Ownship  0.0368, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 53.0
Intruder0  0.2793, -0.1337, 5600.0000, 135.0000, 212.1320, 0.0000, 53.0
Intruder1  0.2786, 0.1360, 6200.0000, 270.0000, 90.0000, 0.0000, 53.0
Ownship  0.0375, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 54.0
Intruder0  0.2786, -0.1330, 5600.0000, 135.0000, 212.1320, 0.0000, 54.0
Intruder1  0.2786, 0.1355, 6200.0000, 270.0000, 90.0000, 0.0000, 54.0
Ownship  0.0382, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 55.0
Intruder0  0.2779, -0.1323, 5600.0000, 135.0000, 212.1320, 0.0000, 55.0
Intruder1  0.2786, 0.1351, 6200.0000, 270.0000, 90.0000, 0.0000, 55.0
Ownship  0.0389, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 56.0
Intruder0  0.2772, -0.1316, 5600.0000, 135.0000, 212.1320, 0.0000, 56.0
Intruder1  0.2786, 0.1347, 6200.0000, 270.0000, 90.0000, 0.0000, 56.0
Ownship  0.0396, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 57.0
Intruder0  0.2765, -0.1309, 5600.0000, 135.0000, 212.1320, 0.0000, 57.0
Intruder1  0.2786, 0.1343, 6200.0000, 270.0000, 90.0000, 0.0000, 57.0
Ownship  0.0403, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 58.0
Intruder0  0.2758, -0.1302, 5600.0000, 135.0000, 212.1320, 0.0000, 58.0
Intruder1  0.2786, 0.1339, 6200.0000, 270.0000, 90.0000, 0.0000, 58.0
Ownship  0.0410, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 59.0
Intruder0  0.2751, -0.1296, 5600.0000, 135.0000, 212.1320, 0.0000, 59.0
Intruder1  0.2786, 0.1335, 6200.0000, 270.0000, 90.0000, 0.0000, 59.0
Ownship  0.0417, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 60.0
Intruder0  0.2744, -0.1289, 5600.0000, 135.0000, 212.1320, 0.0000, 60.0
Intruder1  0.2786, 0.1330, 6200.0000, 270.0000, 90.0000, 0.0000, 60.0
Ownship  0.0424, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 61.0
Intruder0  0.2737, -0.1282, 5600.0000, 135.0000, 212.1320, 0.0000, 61.0
Intruder1  0.2786, 0.1326, 6200.0000, 270.0000, 90.0000, 0.0000, 61.0
Ownship  0.0431, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 62.0
Intruder0  0.2730, -0.1275, 5600.0000, 135.0000, 212.1320, 0.0000, 62.0
Intruder1  0.2786, 0.1322, 6200.0000, 270.0000, 90.0000, 0.0000, 62.0
Ownship  0.0438, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 63.0
Intruder0  0.2723, -0.1268, 5600.0000, 135.0000, 212.1320, 0.0000, 63.0
Intruder1  0.2786, 0.1318, 6200.0000, 270.0000, 90.0000, 0.0000, 63.0
Ownship  0.0444, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 64.0
Intruder0  0.2717, -0.1261, 5600.0000, 135.0000, 212.1320, 0.0000, 64.0
Intruder1  0.2786, 0.1314, 6200.0000, 270.0000, 90.0000, 0.0000, 64.0
Ownship  0.0451, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 65.0
Intruder0  0.2710, -0.1254, 5600.0000, 135.0000, 212.1320, 0.0000, 65.0
Intruder1  0.2786, 0.1310, 6200.0000, 270.0000, 90.0000, 0.0000, 65.0
Ownship  0.0458, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 66.0
Intruder0  0.2703, -0.1247, 5600.0000, 135.0000, 212.1320, 0.0000, 66.0
Intruder1  0.2786, 0.1305, 6200.0000, 270.0000, 90.0000, 0.0000, 66.0
Ownship  0.0465, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 67.0
Intruder0  0.2696, -0.1240, 5600.0000, 135.0000, 212.1320, 0.0000, 67.0
Intruder1  0.2786, 0.1301, 6200.0000, 270.0000, 90.0000, 0.0000, 67.0
Ownship  0.0472, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 68.0
Intruder0  0.2689, -0.1233, 5600.0000, 135.0000, 212.1320, 0.0000, 68.0
Intruder1  0.2786, 0.1297, 6200.0000, 270.0000, 90.0000, 0.0000, 68.0
Ownship  0.0479, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 69.0
Intruder0  0.2682, -0.1226, 5600.0000, 135.0000, 212.1320, 0.0000, 69.0
Intruder1  0.2786, 0.1293, 6200.0000, 270.0000, 90.0000, 0.0000, 69.0
Ownship  0.0486, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 70.0
Intruder0  0.2675, -0.1219, 5600.0000, 135.0000, 212.1320, 0.0000, 70.0
Intruder1  0.2786, 0.1289, 6200.0000, 270.0000, 90.0000, 0.0000, 70.0
Ownship  0.0493, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 71.0
Intruder0  0.2668, -0.1212, 5600.0000, 135.0000, 212.1320, 0.0000, 71.0
Intruder1  0.2786, 0.1285, 6200.0000, 270.0000, 90.0000, 0.0000, 71.0
Ownship  0.0500, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 72.0
Intruder0  0.2661, -0.1205, 5600.0000, 135.0000, 212.1320, 0.0000, 72.0
Intruder1  0.2786, 0.1280, 6200.0000, 270.0000, 90.0000, 0.0000, 72.0
Ownship  0.0507, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 73.0
Intruder0  0.2654, -0.1198, 5600.0000, 135.0000, 212.1320, 0.0000, 73.0
Intruder1  0.2786, 0.1276, 6200.0000, 270.0000, 90.0000, 0.0000, 73.0
Ownship  0.0514, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 74.0
Intruder0  0.2647, -0.1191, 5600.0000, 135.0000, 212.1320, 0.0000, 74.0
Intruder1  0.2786, 0.1272, 6200.0000, 270.0000, 90.0000, 0.0000, 74.0
Ownship  0.0521, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 75.0
Intruder0  0.2640, -0.1184, 5600.0000, 135.0000, 212.1320, 0.0000, 75.0
Intruder1  0.2786, 0.1268, 6200.0000, 270.0000, 90.0000, 0.0000, 75.0
Ownship  0.0528, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 76.0
Intruder0  0.2633, -0.1177, 5600.0000, 135.0000, 212.1320, 0.0000, 76.0
Intruder1  0.2786, 0.1264, 6200.0000, 270.0000, 90.0000, 0.0000, 76.0
Ownship  0.0535, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 77.0
Intruder0  0.2626, -0.1171, 5600.0000, 135.0000, 212.1320, 0.0000, 77.0
Intruder1  0.2786, 0.1260, 6200.0000, 270.0000, 90.0000, 0.0000, 77.0
Ownship  0.0542, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 78.0
Intruder0  0.2619, -0.1164, 5600.0000, 135.0000, 212.1320, 0.0000, 78.0
Intruder1  0.2786, 0.1255, 6200.0000, 270.0000, 90.0000, 0.0000, 78.0
Ownship  0.0549, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 79.0
Intruder0  0.2612, -0.1157, 5600.0000, 135.0000, 212.1320, 0.0000, 79.0
Intruder1  0.2786, 0.1251, 6200.0000, 270.0000, 90.0000, 0.0000, 79.0
Ownship  0.0556, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 80.0
Intruder0  0.2605, -0.1150, 5600.0000, 135.0000, 212.1320, 0.0000, 80.0
Intruder1  0.2786, 0.1247, 6200.0000, 270.0000, 90.0000, 0.0000, 80.0
Ownship  0.0562, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 81.0
Intruder0  0.2598, -0.1143, 5600.0000, 135.0000, 212.1320, 0.0000, 81.0
Intruder1  0.2786, 0.1243, 6200.0000, 270.0000, 90.0000, 0.0000, 81.0
Ownship  0.0569, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 82.0
Intruder0  0.2592, -0.1136, 5600.0000, 135.0000, 212.1320, 0.0000, 82.0
Intruder1  0.2786, 0.1239, 6200.0000, 270.0000, 90.0000, 0.0000, 82.0
Ownship  0.0576, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 83.0
Intruder0  0.2585, -0.1129, 5600.0000, 135.0000, 212.1320, 0.0000, 83.0
Intruder1  0.2786, 0.1235, 6200.0000, 270.0000, 90.0000, 0.0000, 83.0
Ownship  0.0583, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 84.0
Intruder0  0.2578, -0.1122, 5600.0000, 135.0000, 212.1320, 0.0000, 84.0
Intruder1  0.2786, 0.1230, 6200.0000, 270.0000, 90.0000, 0.0000, 84.0
Ownship  0.0590, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 85.0
Intruder0  0.2571, -0.1115, 5600.0000, 135.0000, 212.1320, 0.0000, 85.0
Intruder1  0.2786, 0.1226, 6200.0000, 270.0000, 90.0000, 0.0000, 85.0
Ownship  0.0597, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 86.0
Intruder0  0.2564, -0.1108, 5600.0000, 135.0000, 212.1320, 0.0000, 86.0
Intruder1  0.2786, 0.1222, 6200.0000, 270.0000, 90.0000, 0.0000, 86.0
Ownship  0.0604, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 87.0
Intruder0  0.2557, -0.1101, 5600.0000, 135.0000, 212.1320, 0.0000, 87.0
Intruder1  0.2786, 0.1218, 6200.0000, 270.0000, 90.0000, 0.0000, 87.0
Ownship  0.0611, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 88.0
Intruder0  0.2550, -0.1094, 5600.0000, 135.0000, 212.1320, 0.0000, 88.0
Intruder1  0.2786, 0.1214, 6200.0000, 270.0000, 90.0000, 0.0000, 88.0
Ownship  0.0618, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 89.0
Intruder0  0.2543, -0.1087, 5600.0000, 135.0000, 212.1320, 0.0000, 89.0
Intruder1  0.2786, 0.1210, 6200.0000, 270.0000, 90.0000, 0.0000, 89.0
Ownship  0.0625, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 90.0
Intruder0  0.2536, -0.1080, 5600.0000, 135.0000, 212.1320, 0.0000, 90.0
Intruder1  0.2786, 0.1205, 6200.0000, 270.0000, 90.0000, 0.0000, 90.0
Ownship  0.0632, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 91.0
Intruder0  0.2529, -0.1073, 5600.0000, 135.0000, 212.1320, 0.0000, 91.0
Intruder1  0.2786, 0.1201, 6200.0000, 270.0000, 90.0000, 0.0000, 91.0
Ownship  0.0639, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 92.0
Intruder0  0.2522, -0.1066, 5600.0000, 135.0000, 212.1320, 0.0000, 92.0
Intruder1  0.2786, 0.1197, 6200.0000, 270.0000, 90.0000, 0.0000, 92.0
Ownship  0.0646, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 93.0
Intruder0  0.2515, -0.1059, 5600.0000, 135.0000, 212.1320, 0.0000, 93.0
Intruder1  0.2786, 0.1193, 6200.0000, 270.0000, 90.0000, 0.0000, 93.0
Ownship  0.0653, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 94.0
Intruder0  0.2508, -0.1052, 5600.0000, 135.0000, 212.1320, 0.0000, 94.0
Intruder1  0.2786, 0.1189, 6200.0000, 270.0000, 90.0000, 0.0000, 94.0
Ownship  0.0660, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 95.0
Intruder0  0.2501, -0.1046, 5600.0000, 135.0000, 212.1320, 0.0000, 95.0
Intruder1  0.2786, 0.1185, 6200.0000, 270.0000, 90.0000, 0.0000, 95.0
Ownship  0.0667, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 96.0
Intruder0  0.2494, -0.1039, 5600.0000, 135.0000, 212.1320, 0.0000, 96.0
Intruder1  0.2786, 0.1180, 6200.0000, 270.0000, 90.0000, 0.0000, 96.0
Ownship  0.0674, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 97.0
Intruder0  0.2487, -0.1032, 5600.0000, 135.0000, 212.1320, 0.0000, 97.0
Intruder1  0.2786, 0.1176, 6200.0000, 270.0000, 90.0000, 0.0000, 97.0
Ownship  0.0681, 0.0000, 6000.0000, 0.0000, 150.0000, 0.0000, 98.0
Intruder0  0.2480, -0.1025, 5600.0000, 135.0000, 212.1320, 0.0000, 98.0
