NAME,     lat,    lon,    alt,    trk,     gs,     vs,     time
unitless,   [deg],    [deg],   [ft],    [deg],   [kn],   [fpm],  [s]
Intruder0  33.1762, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 27.0
Ownship  33.9304, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 28.0
Intruder0  33.1772, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 28.0
Ownship  33.9297, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 29.0
Intruder0  33.1782, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 29.0
Ownship  33.9290, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 30.0
Intruder0  33.1792, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 30.0
Ownship  33.9283, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 31.0
Intruder0  33.1801, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 31.0
Ownship  33.9276, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 32.0
Intruder0  33.1811, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 32.0
Ownship  33.9269, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 33.0
Intruder0  33.1821, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 33.0
Ownship  33.9262, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 34.0
Intruder0  33.1831, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 34.0
Ownship  33.9255, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 35.0
Intruder0  33.1840, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 35.0
Ownship  33.9248, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 36.0
Intruder0  33.1850, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 36.0
Ownship  33.9241, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 37.0
Intruder0  33.1860, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 37.0
Ownship  33.9234, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 38.0
Intruder0  33.1869, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 38.0
Ownship  33.9227, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 39.0
Intruder0  33.1879, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 39.0
Ownship  33.9220, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 40.0
Intruder0  33.1889, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 40.0
Ownship  33.9213, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 41.0
Intruder0  33.1899, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 41.0
Ownship  33.9206, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 42.0
Intruder0  33.1908, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 42.0
Ownship  33.9199, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 43.0
Intruder0  33.1918, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 43.0
Ownship  33.9192, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 44.0
Intruder0  33.1928, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 44.0
Ownship  33.9185, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 45.0
Intruder0  33.1938, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 45.0
Ownship  33.9178, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 46.0
Intruder0  33.1947, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 46.0
Ownship  33.9171, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 47.0
Intruder0  33.1957, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 47.0
Ownship  33.9164, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 48.0
Intruder0  33.1967, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 48.0
Ownship  33.9157, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 49.0
Intruder0  33.1976, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 49.0
Ownship  33.9150, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 50.0
Intruder0  33.1986, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 50.0
Ownship  33.9143, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 51.0
Intruder0  33.1996, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 51.0
Ownship  33.9136, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 52.0
Intruder0  33.2006, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 52.0
Ownship  33.9129, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 53.0
Intruder0  33.2015, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 53.0
Ownship  33.9123, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 54.0
Intruder0  33.2025, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 54.0
Ownship  33.9116, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 55.0
Intruder0  33.2035, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 55.0
Ownship  33.9109, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 56.0
Intruder0  33.2044, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 56.0
Ownship  33.9102, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 57.0
Intruder0  33.2054, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 57.0
Ownship  33.9095, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 58.0
Intruder0  33.2064, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 58.0
Ownship  33.9088, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 59.0
Intruder0  33.2074, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 59.0
Ownship  33.9081, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 60.0
Intruder0  33.2083, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 60.0
Ownship  33.9074, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 61.0
Intruder0  33.2093, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 61.0
Ownship  33.9067, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 62.0
Intruder0  33.2103, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 62.0
Ownship  33.9060, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 63.0
Intruder0  33.2112, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 63.0
Ownship  33.9053, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 64.0
Intruder0  33.2122, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 64.0
Ownship  33.9046, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 65.0
Intruder0  33.2132, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 65.0
Ownship  33.9039, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 66.0
Intruder0  33.2142, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 66.0
Ownship  33.9032, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 67.0
Intruder0  33.2151, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 67.0
Ownship  33.9025, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 68.0
Intruder0  33.2161, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 68.0
Ownship  33.9018, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 69.0
Intruder0  33.2171, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 69.0
Ownship  33.9011, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 70.0
Intruder0  33.2181, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 70.0
Ownship  33.9004, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 71.0
Intruder0  33.2190, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 71.0
Ownship  33.8997, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 72.0
Intruder0  33.2200, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 72.0
Ownship  33.8990, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 73.0
Intruder0  33.2210, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 73.0
Ownship  33.8983, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 74.0
Intruder0  33.2219, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 74.0
Ownship  33.8976, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 75.0
Intruder0  33.2229, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 75.0
Ownship  33.8969, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 76.0
Intruder0  33.2239, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 76.0
Ownship  33.8962, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 77.0
Intruder0  33.2249, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 77.0
Ownship  33.8955, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 78.0
Intruder0  33.2258, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 78.0
Ownship  33.8948, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 79.0
Intruder0  33.2268, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 79.0
Ownship  33.8941, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 80.0
Intruder0  33.2278, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 80.0
Ownship  33.8934, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 81.0
Intruder0  33.2288, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 81.0
Ownship  33.8927, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 82.0
Intruder0  33.2297, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 82.0
Ownship  33.8920, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 83.0
Intruder0  33.2307, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 83.0
Ownship  33.8913, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 84.0
Intruder0  33.2317, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 84.0
Ownship  33.8906, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 85.0
Intruder0  33.2326, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 85.0
Ownship  33.8899, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 86.0
Intruder0  33.2336, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 86.0
Ownship  33.8892, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 87.0
Intruder0  33.2346, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 87.0
Ownship  33.8885, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 88.0
Intruder0  33.2356, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 88.0
Ownship  33.8878, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 89.0
Intruder0  33.2365, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 89.0
Ownship  33.8871, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 90.0
Intruder0  33.2375, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 90.0
Ownship  33.8864, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 91.0
Intruder0  33.2385, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 91.0
Ownship  33.8857, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 92.0
Intruder0  33.2394, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 92.0
Ownship  33.8850, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 93.0
Intruder0  33.2404, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 93.0
Ownship  33.8843, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 94.0
Intruder0  33.2414, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 94.0
Ownship  33.8836, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 95.0
Intruder0  33.2424, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 95.0
Ownship  33.8829, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 96.0
Intruder0  33.2433, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 96.0
Ownship  33.8822, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 97.0
Intruder0  33.2443, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 97.0
Ownship  33.8815, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 98.0
Intruder0  33.2453, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 98.0
Ownship  33.8808, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 99.0
Intruder0  33.2462, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 99.0
Ownship  33.8801, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 100.0
Intruder0  33.2472, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 100.0
Ownship  33.8794, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 101.0
Intruder0  33.2482, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 101.0
Ownship  33.8787, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 102.0
Intruder0  33.2492, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 102.0
Ownship  33.8780, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 103.0
Intruder0  33.2501, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 103.0
Ownship  33.8773, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 104.0
Intruder0  33.2511, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 104.0
Ownship  33.8766, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 105.0
Intruder0  33.2521, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 105.0
Ownship  33.8759, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 106.0
Intruder0  33.2531, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 106.0
Ownship  33.8752, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 107.0
Intruder0  33.2540, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 107.0
Ownship  33.8745, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 108.0
Intruder0  33.2550, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 108.0
Ownship  33.8738, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 109.0
Intruder0  33.2560, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 109.0
Ownship  33.8731, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 110.0
Intruder0  33.2569, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 110.0
Ownship  33.8724, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 111.0
Intruder0  33.2579, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 111.0
Ownship  33.8717, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 112.0
Intruder0  33.2589, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 112.0
Ownship  33.8710, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 113.0
Intruder0  33.2599, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 113.0
Ownship  33.8703, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 114.0
Intruder0  33.2608, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 114.0
Ownship  33.8696, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 115.0
Intruder0  33.2618, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 115.0
Ownship  33.8689, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 116.0
Intruder0  33.2628, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 116.0
Ownship  33.8682, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 117.0
Intruder0  33.2637, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 117.0
Ownship  33.8675, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 118.0
Intruder0  33.2647, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 118.0
Ownship  33.8668, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 119.0
Intruder0  33.2657, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 119.0
Ownship  33.8661, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 120.0
Intruder0  33.2667, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 120.0
Ownship  33.8654, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 121.0
Intruder0  33.2676, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 121.0
Ownship  33.8647, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 122.0
Intruder0  33.2686, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 122.0
Ownship  33.8640, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 123.0
Intruder0  33.2696, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 123.0
Ownship  33.8633, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 124.0
Intruder0  33.2706, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 124.0
Ownship  33.8626, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 125.0
Intruder0  33.2715, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 125.0
Ownship  33.8619, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 126.0
Intruder0  33.2725, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 126.0
Ownship  33.8612, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 127.0
Intruder0  33.2735, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 127.0
Ownship  33.8605, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 128.0
Intruder0  33.2744, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 128.0
Ownship  33.8598, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 129.0
Intruder0  33.2754, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 129.0
Ownship  33.8591, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 130.0
Intruder0  33.2764, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 130.0
Ownship  33.8584, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 131.0
Intruder0  33.2774, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 131.0
Ownship  33.8577, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 132.0
Intruder0  33.2783, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 132.0
Ownship  33.8570, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 133.0
Intruder0  33.2793, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 133.0
Ownship  33.8563, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 134.0
Intruder0  33.2803, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 134.0
Ownship  33.8556, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 135.0
Intruder0  33.2813, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 135.0
Ownship  33.8549, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 136.0
Intruder0  33.2822, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 136.0
Ownship  33.8542, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 137.0
Intruder0  33.2832, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 137.0
Ownship  33.8535, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 138.0
Intruder0  33.2842, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 138.0
Ownship  33.8528, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 139.0
Intruder0  33.2851, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 139.0
Ownship  33.8521, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 140.0
Intruder0  33.2861, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 140.0
Ownship  33.8514, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 141.0
Intruder0  33.2871, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 141.0
Ownship  33.8507, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 142.0
Intruder0  33.2881, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 142.0
Ownship  33.8500, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 143.0
Intruder0  33.2890, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 143.0
Ownship  33.8493, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 144.0
Intruder0  33.2900, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 144.0
Ownship  33.8486, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 145.0
Intruder0  33.2910, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 145.0
Ownship  33.8479, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 146.0
Intruder0  33.2919, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 146.0
Ownship  33.8472, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 147.0
Intruder0  33.2929, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 147.0
Ownship  33.8465, -96.7000, 8700.0000, 180.0000, 151.0000, 0.0000, 148.0
Intruder0  33.2939, -96.6900, 9000.0000, 0.0000, 210.0000, 0.0000, 148.0
